seed,depth,knn,local_gap,boundary
3,6.28350394977681,0.042661079090258514,0.02364988273222548,0.11290758504538959
3,6.293947354621266,0.042661079090258514,0.026842585431264374,0.12242750961742185
3,6.868181284839945,0.042876695851172174,0.023136753179404113,0.16659275590791833
3,6.903354407366617,0.042876695851172174,0.015308050317350982,0.16870101597623008
3,6.046110817953728,0.04871772466319093,0.040850220665755096,0.1972088565426203
3,7.1322861139573765,0.04199829842850139,0.029469464139641924,0.25040145730774027
3,7.4429651466220905,0.03970650367970417,0.009570276152669338,0.25614778482190415
3,7.001044681327333,0.03970650367970417,0.02223262135610518,0.26954200961307895
3,6.7130385994621555,0.0401713678001562,0.03129678515525658,0.3006130275341145
3,7.3230750971565435,0.037728268935214984,0.02179322787584162,0.3321355799235921
3,7.604691429506084,0.03304384074070378,0.014178311926738574,0.34419948328579775
3,7.375734144767497,0.029819146744074376,0.02102039569909786,0.36049220377706925
3,7.731344951192314,0.02454264712768116,0.01747130610444564,0.38624027468399347
3,8.1223547999661,0.02454264712768116,0.009003817676441761,0.39543481598596053
3,8.003447924342803,0.028067884748047743,0.00926382768823411,0.404247910036877
3,7.323893514224268,0.03316429474855039,0.03305067705124448,0.41396247136242875
3,7.409097009975445,0.03190724185467088,0.032131318973029815,0.47034926413936595
3,7.884949634700725,0.02772593008539235,0.009893813757429815,0.4782251093084884
3,8.24562659576514,0.02296121714709747,0.007825850883646734,0.4901368916542256
3,8.076096459314456,0.02296121714709747,0.016085384680579795,0.49387681107578185
3,7.476555132867068,0.028364406481713834,0.02172803383530919,0.47769233898461483
3,8.03129304611419,0.02853165065153458,0.011056321834947203,0.46266712125359977
3,7.9099081383510494,0.028746033537491788,0.014946777412492729,0.4555796953147204
3,7.323258786008034,0.035388336081914405,0.020590237791540678,0.4327735664286143
3,6.995566352153997,0.0427380747607045,0.03047443872275235,0.41439921973163907
3,6.737968987991889,0.04060341048603529,0.03534622106265389,0.3718246889831096
3,7.7036958809523055,0.027932757282325228,0.017829619386995232,0.3437067776063313
3,8.177213200860194,0.02491622632344037,0.007691160617295467,0.33616545020911914
3,8.060919354680687,0.02491622632344037,0.008752950072759225,0.32832445637174035
3,7.416618282193802,0.027960731312562583,0.024096338812861606,0.3186595500636007
3,7.062910695017694,0.037440020635669244,0.024528925624420328,0.28013177874601713
3,7.085350533066241,0.03365232861261245,0.02168562705368643,0.26960169881476004
3,7.8743680658869595,0.02066942918658756,0.018024120132576205,0.23676052463864428
3,8.391397231097983,0.019386602750972905,0.0034715616327902765,0.23355345854960763
3,8.042819157276476,0.019386602750972905,0.00779255750848562,0.22981740137306372
