distribution,forest_seed,trees,point_index,value,theory,empirical,squared_error,hoeffding_epsilon_alpha_0_05
normal,5,3000,48,0.21843657019135584,10.195755618934726,10.194,3.082197843964868e-06,2.4795427851769825
normal,5,3000,49,0.21972922495109107,10.476636071641211,10.49,0.000178594581178844,2.4795427851769825
normal,5,3000,50,0.22386154839470881,9.88706541589048,9.896333333333333,8.589429372755004e-05,2.4795427851769825
normal,5,3000,51,0.24894657782741852,10.725548778575718,10.720666666666666,2.3835016692499455e-05,2.4795427851769825
normal,5,3000,52,0.2495025036353374,10.760869837280886,10.76,7.566168952194765e-07,2.4795427851769825
normal,5,3000,53,0.26181970374947133,10.329055643305967,10.337333333333333,6.852015218916192e-05,2.4795427851769825
normal,5,3000,54,0.27025124377228327,10.98413511208307,11.011666666666667,0.0007579864977895575,2.4795427851769825
normal,5,3000,55,0.2731011538081281,11.6735925612407,11.707,0.0011160569644564668,2.4795427851769825
normal,5,3000,56,0.2742363743695338,11.644175802519282,11.700333333333333,0.003153668267131107,2.4795427851769825
normal,5,3000,57,0.2763713968724043,10.607891490439577,10.678333333333333,0.004962053230268523,2.4795427851769825
normal,5,3000,58,0.33467848836283615,7.903948703894727,7.8886666666666665,0.0002335406618398317,2.4795427851769825
normal,5,3000,59,0.49079974428790213,9.110978011078469,9.08,0.0009596371703777469,2.4795427851769825
normal,5,3000,60,0.492516090310461,9.16896565011828,9.145,0.0005743523855917983,2.4795427851769825
normal,5,3000,61,0.5271783885863003,10.309968733216357,10.314666666666668,2.2070578703551e-05,2.4795427851769825
normal,5,3000,62,0.5278691172105829,10.423434614379183,10.422333333333333,1.2128199419483475e-06,2.4795427851769825
normal,5,3000,63,0.5329540464226404,9.532999197277753,9.522,0.00012098234075493397,2.4795427851769825
normal,5,3000,64,0.5830390302096662,9.501406381076308,9.516333333333334,0.00022281390368353705,2.4795427851769825
normal,5,3000,65,0.5926732989689915,9.727063183140444,9.747333333333334,0.000410878988842288,2.4795427851769825
normal,5,3000,66,0.6128257349706404,10.00329488977085,10.031666666666666,0.0008049577242260117,2.4795427851769825
normal,5,3000,67,0.6144046978874591,9.932131887741283,9.940333333333333,6.726370979935719e-05,2.4795427851769825
normal,5,3000,68,0.66720072198512,8.137867776349086,8.146,6.613306150849288e-05,2.4795427851769825
normal,5,3000,69,0.7836446147596102,8.962302396327452,8.966666666666667,1.9046855593750295e-05,2.4795427851769825
normal,5,3000,70,0.800350756232619,10.099572471182906,10.092,5.734231981593749e-05,2.4795427851769825
normal,5,3000,71,0.8065935530992275,10.214181427332008,10.187333333333333,0.0007208201513616792,2.4795427851769825
normal,5,3000,72,0.8209454595260667,9.586778425740025,9.563,0.0005654135306738666,2.4795427851769825
normal,5,3000,73,0.85670015984833,9.29071118656083,9.254333333333333,0.001323348205441345,2.4795427851769825
normal,5,3000,74,0.8791578166769703,9.288394221193549,9.254333333333333,0.0011601440818261941,2.4795427851769825
normal,5,3000,75,0.9047438391530165,8.680946898211051,8.645333333333333,0.001268326003299401,2.4795427851769825
normal,5,3000,76,1.0083936743825315,9.550849305256222,9.511,0.0015879671294035881,2.4795427851769825
normal,5,3000,77,1.0128654553021474,9.830703177912842,9.804333333333334,0.0006953687031473826,2.4795427851769825
normal,5,3000,78,1.0282135095319187,9.54247724277207,9.515666666666666,0.0007188069911036863,2.4795427851769825
normal,5,3000,79,1.0472635571312308,9.116982452691717,9.092666666666666,0.0005912574500160612,2.4795427851769825
normal,5,3000,80,1.1035760662289815,9.302524728310484,9.297666666666666,2.36007629351321e-05,2.4795427851769825
normal,5,3000,81,1.1156831809156604,9.401078246492222,9.432666666666666,0.0009978282891172116,2.4795427851769825
normal,5,3000,82,1.156180828377647,9.986965987508043,9.991,1.627325678526249e-05,2.4795427851769825
normal,5,3000,83,1.1605636940398656,10.882685228674097,10.883,9.908098761021993e-08,2.4795427851769825
normal,5,3000,84,1.1613121618595614,10.750950289683791,10.745,3.540594732104108e-05,2.4795427851769825
normal,5,3000,85,1.1908782121401082,9.720084977521338,9.727,4.781753588039834e-05,2.4795427851769825
normal,5,3000,86,1.1995231506561403,9.610779456464753,9.607,1.4284291168968912e-05,2.4795427851769825
normal,5,3000,87,1.2409959967626805,8.838657024323641,8.819666666666667,0.0003606336839398201,2.4795427851769825
normal,5,3000,88,1.2736803037690112,8.603999856115385,8.578,0.0006759925180207413,2.4795427851769825
normal,5,3000,89,1.319779754521413,7.909708633177969,7.92,0.00010591223106560091,2.4795427851769825
normal,5,3000,90,1.4285806644730956,7.153215142820182,7.149333333333334,1.506844489218329e-05,2.4795427851769825
normal,5,3000,91,1.5415451786055006,7.401375920286912,7.423666666666667,0.0004968773741665325,2.4795427851769825
normal,5,3000,92,1.5793824238756728,7.354790202333053,7.378666666666667,0.0005700855490743314,2.4795427851769825
normal,5,3000,93,1.6730318204152035,6.4091891169560995,6.438,0.0008300669817692975,2.4795427851769825
normal,5,3000,94,1.9260030161639163,5.863755734731885,5.8806666666666665,0.00028597961890279935,2.4795427851769825
normal,5,3000,95,2.0372587036619727,5.840913475124253,5.851666666666667,0.00011563112834782841,2.4795427851769825
normal,5,3000,96,2.200641158907672,5.2566415777317825,5.264,5.414637827740214e-05,2.4795427851769825
normal,5,3000,97,2.4338991968877175,5.287426351183053,5.287333333333334,8.652320366458281e-09,2.4795427851769825
normal,5,3000,98,2.4767529678902998,5.444962859976103,5.427,0.0003226643385211001,2.4795427851769825
normal,5,3000,99,2.533429372241361,4.596669406631895,4.568,0.0008219348766249508,2.4795427851769825
normal,5,10000,0,-2.15821763021565,4.425428830562275,4.4105,0.00022286998195712298,1.3581015157406195
normal,5,10000,1,-2.0774041947665784,5.216183451217329,5.1997,0.0002717041640340749,1.3581015157406195
normal,5,10000,2,-1.9892737619348617,5.189671207092474,5.1606,0.0008451350818135567,1.3581015157406195
normal,5,10000,3,-1.7351837507990182,6.77670327742001,6.725,0.0026732288959705522,1.3581015157406195
normal,5,10000,4,-1.719694968456009,7.077535074246001,7.0191,0.003414657902135614,1.3581015157406195
normal,5,10000,5,-1.6682520853578005,7.184731448778096,7.1433,0.0017165649478519754,1.3581015157406195
normal,5,10000,6,-1.6457528505684305,6.972378081024496,6.9436,0.0008281779474524807,1.3581015157406195
normal,5,10000,7,-1.4841003230359984,6.811976288609268,6.7996,0.0001531725197398909,1.3581015157406195
normal,5,10000,8,-1.4255263118724488,7.832002743812834,7.8385,4.221433796166846e-05,1.3581015157406195
normal,5,10000,9,-1.4120222554426667,7.816979953014384,7.8286,0.00013502549194792414,1.3581015157406195
normal,5,10000,10,-1.3443373867802986,6.821335184297698,6.8268,2.9864210660127174e-05,1.3581015157406195
normal,5,10000,11,-1.1587676816155492,7.190792653697786,7.2121,0.0004540030064425002,1.3581015157406195
normal,5,10000,12,-1.109478859890287,8.176307179992298,8.2124,0.0013026916561084201,1.3581015157406195
normal,5,10000,13,-1.0929354739207184,8.190198458627918,8.2162,0.0006760801537241031,1.3581015157406195
normal,5,10000,14,-1.04307082034059,7.301445488523703,7.3132,0.00013816854004641152,1.3581015157406195
normal,5,10000,15,-0.8625729739743478,7.8856839405210355,7.8847,9.681389489363936e-07,1.3581015157406195
normal,5,10000,16,-0.8376774358536614,8.487119800364919,8.4873,3.2471908483078214e-08,1.3581015157406195
normal,5,10000,17,-0.8137922593253948,8.227044807977048,8.2218,2.750801071610825e-05,1.3581015157406195
normal,5,10000,18,-0.7255614606179792,9.066241586352708,9.0391,0.0007366657097415548,1.3581015157406195
normal,5,10000,19,-0.7200392052504849,9.26220463231849,9.2307,0.0009925418575231879,1.3581015157406195
normal,5,10000,20,-0.6982195658952473,8.642057587152989,8.6206,0.0004604280464281262,1.3581015157406195
normal,5,10000,21,-0.6497780821947757,7.909552547417395,7.8715,0.001447996364953057,1.3581015157406195
normal,5,10000,22,-0.5199676209548492,9.036536272938074,9.0136,0.0005260726162898047,1.3581015157406195
normal,5,10000,23,-0.5169623266089206,9.106572117780466,9.0813,0.0006386799371097237,1.3581015157406195
normal,5,10000,24,-0.46966188801128483,9.90036280629877,9.8795,0.0004352566866599656,1.3581015157406195
normal,5,10000,25,-0.4629021998235593,10.620106911235496,10.5928,0.0007456674012232213,1.3581015157406195
normal,5,10000,26,-0.45860913693544203,10.370432096979961,10.3543,0.0002602445529708592,1.3581015157406195
normal,5,10000,27,-0.43144786735689705,10.088653039656268,10.0808,6.167023184292378e-05,1.3581015157406195
normal,5,10000,28,-0.4227082442899866,10.089425875227633,10.0827,4.523739757767403e-05,1.3581015157406195
normal,5,10000,29,-0.39609189573470754,9.438713202554707,9.4289,9.629894437970083e-05,1.3581015157406195
normal,5,10000,30,-0.35714776996931574,9.308679900621023,9.2765,0.0010355460039788767,1.3581015157406195
normal,5,10000,31,-0.32291769329700526,10.102707487737776,10.0883,0.0002075757029141595,1.3581015157406195
normal,5,10000,32,-0.31755641026202724,10.110491521562366,10.0991,0.00012976676350585716,1.3581015157406195
normal,5,10000,33,-0.28398243659303657,9.523112360644523,9.5174,3.2631064133096064e-05,1.3581015157406195
normal,5,10000,34,-0.2618977695434004,9.288276833312711,9.2679,0.00041521533585404523,1.3581015157406195
normal,5,10000,35,-0.2034419511272911,9.969818090052987,9.9395,0.0009191865844610105,1.3581015157406195
normal,5,10000,36,-0.19924597136360533,10.132441133829218,10.1083,0.0005827943425602195,1.3581015157406195
normal,5,10000,37,-0.18248971793349575,9.359906577615194,9.3403,0.0003844178857806403,1.3581015157406195
normal,5,10000,38,-0.1240979943614947,9.081889972815056,9.07,0.00014137145354275207,1.3581015157406195
normal,5,10000,39,-0.0952320997730874,10.78459966680493,10.7525,0.0010303886089875274,1.3581015157406195
normal,5,10000,40,-0.09485245086254075,10.827996118708846,10.7904,0.001413468141969644,1.3581015157406195
normal,5,10000,41,-0.08724659534147063,10.531743574437993,10.4864,0.00205603974281382,1.3581015157406195
normal,5,10000,42,-0.08546929136162557,10.31485858832286,10.2667,0.0023192496292506774,1.3581015157406195
normal,5,10000,43,-0.014940976501891723,8.880332855070568,8.8764,1.5467349006092062e-05,1.3581015157406195
normal,5,10000,44,0.01757639774537028,9.117433848388021,9.1159,2.3526908774358385e-06,1.3581015157406195
normal,5,10000,45,0.05703133616334085,9.16286906751031,9.169,3.75883331931322e-05,1.3581015157406195
normal,5,10000,46,0.0881879081166372,9.20156102729575,9.2004,1.347984381475179e-06,1.3581015157406195
normal,5,10000,47,0.11432501606766024,8.73761007996734,8.714,0.0005574358760641472,1.3581015157406195
normal,5,10000,48,0.21843657019135584,10.195755618934726,10.161,0.0012079530475359005,1.3581015157406195
normal,5,10000,49,0.21972922495109107,10.476636071641211,10.4545,0.0004900056677048606,1.3581015157406195
normal,5,10000,50,0.22386154839470881,9.88706541589048,9.8673,0.0003906716653235988,1.3581015157406195
normal,5,10000,51,0.24894657782741852,10.725548778575718,10.7121,0.0001808696451786921,1.3581015157406195
normal,5,10000,52,0.2495025036353374,10.760869837280886,10.7465,0.00020649222347916124,1.3581015157406195
normal,5,10000,53,0.26181970374947133,10.329055643305967,10.3338,2.2508920440216293e-05,1.3581015157406195
normal,5,10000,54,0.27025124377228327,10.98413511208307,10.9932,8.217219294649844e-05,1.3581015157406195
normal,5,10000,55,0.2731011538081281,11.6735925612407,11.6885,0.00022223173036228013,1.3581015157406195
normal,5,10000,56,0.2742363743695338,11.644175802519282,11.6549,0.00011500841160543259,1.3581015157406195
normal,5,10000,57,0.2763713968724043,10.607891490439577,10.6126,2.2170062280595963e-05,1.3581015157406195
normal,5,10000,58,0.33467848836283615,7.903948703894727,7.8852,0.000351513897732149,1.3581015157406195
normal,5,10000,59,0.49079974428790213,9.110978011078469,9.0823,0.0008224283194167914,1.3581015157406195
normal,5,10000,60,0.492516090310461,9.16896565011828,9.141,0.000782077586538011,1.3581015157406195
normal,5,10000,61,0.5271783885863003,10.309968733216357,10.2964,0.00018411052109665137,1.3581015157406195
normal,5,10000,62,0.5278691172105829,10.423434614379183,10.4057,0.00031451654717832444,1.3581015157406195
normal,5,10000,63,0.5329540464226404,9.532999197277753,9.5144,0.0003459301393767849,1.3581015157406195
normal,5,10000,64,0.5830390302096662,9.501406381076308,9.5105,8.269390512934305e-05,1.3581015157406195
normal,5,10000,65,0.5926732989689915,9.727063183140444,9.7359,7.808933220934212e-05,1.3581015157406195
normal,5,10000,66,0.6128257349706404,10.00329488977085,10.0057,5.784555214360995e-06,1.3581015157406195
normal,5,10000,67,0.6144046978874591,9.932131887741283,9.9285,1.3190608565285617e-05,1.3581015157406195
normal,5,10000,68,0.66720072198512,8.137867776349086,8.1318,3.6817909822529534e-05,1.3581015157406195
normal,5,10000,69,0.7836446147596102,8.962302396327452,8.9468,0.00024032429189340708,1.3581015157406195
normal,5,10000,70,0.800350756232619,10.099572471182906,10.0771,0.0005050119610665639,1.3581015157406195
normal,5,10000,71,0.8065935530992275,10.214181427332008,10.195,0.00036792715449309094,1.3581015157406195
normal,5,10000,72,0.8209454595260667,9.586778425740025,9.5697,0.0002916726257575843,1.3581015157406195
normal,5,10000,73,0.85670015984833,9.29071118656083,9.2564,0.0011772575232121794,1.3581015157406195
normal,5,10000,74,0.8791578166769703,9.288394221193549,9.2625,0.0006705106912204827,1.3581015157406195
normal,5,10000,75,0.9047438391530165,8.680946898211051,8.6493,0.0010015261663806048,1.3581015157406195
normal,5,10000,76,1.0083936743825315,9.550849305256222,9.527,0.000568789361204473,1.3581015157406195
normal,5,10000,77,1.0128654553021474,9.830703177912842,9.8072,0.0005523993720026862,1.3581015157406195
normal,5,10000,78,1.0282135095319187,9.54247724277207,9.5108,0.0010034477096407288,1.3581015157406195
normal,5,10000,79,1.0472635571312308,9.116982452691717,9.0913,0.0006595883762622695,1.3581015157406195
normal,5,10000,80,1.1035760662289815,9.302524728310484,9.2949,5.813648180869276e-05,1.3581015157406195
normal,5,10000,81,1.1156831809156604,9.401078246492222,9.4075,4.123891811466425e-05,1.3581015157406195
normal,5,10000,82,1.156180828377647,9.986965987508043,9.9931,3.762610925148585e-05,1.3581015157406195
normal,5,10000,83,1.1605636940398656,10.882685228674097,10.8835,6.638523135134013e-07,1.3581015157406195
normal,5,10000,84,1.1613121618595614,10.750950289683791,10.7462,2.2565252079933186e-05,1.3581015157406195
normal,5,10000,85,1.1908782121401082,9.720084977521338,9.7161,1.5880045845566283e-05,1.3581015157406195
normal,5,10000,86,1.1995231506561403,9.610779456464753,9.6104,1.439872086426869e-07,1.3581015157406195
normal,5,10000,87,1.2409959967626805,8.838657024323641,8.8322,4.169316311609198e-05,1.3581015157406195
normal,5,10000,88,1.2736803037690112,8.603999856115385,8.5969,5.040795685916971e-05,1.3581015157406195
normal,5,10000,89,1.319779754521413,7.909708633177969,7.9236,0.00019297007218423793,1.3581015157406195
normal,5,10000,90,1.4285806644730956,7.153215142820182,7.1862,0.0010880008031730296,1.3581015157406195
normal,5,10000,91,1.5415451786055006,7.401375920286912,7.4403,0.0015150839815107839,1.3581015157406195
normal,5,10000,92,1.5793824238756728,7.354790202333053,7.376,0.00044985551707284806,1.3581015157406195
normal,5,10000,93,1.6730318204152035,6.4091891169560995,6.441,0.0010119322800327061,1.3581015157406195
normal,5,10000,94,1.9260030161639163,5.863755734731885,5.873,8.545644034727429e-05,1.3581015157406195
normal,5,10000,95,2.0372587036619727,5.840913475124253,5.8523,0.0001296529487459897,1.3581015157406195
normal,5,10000,96,2.200641158907672,5.2566415777317825,5.2808,0.0005836293664895133,1.3581015157406195
normal,5,10000,97,2.4338991968877175,5.287426351183053,5.3297,0.0017870613842985322,1.3581015157406195
normal,5,10000,98,2.4767529678902998,5.444962859976103,5.474,0.0008431555007674083,1.3581015157406195
normal,5,10000,99,2.533429372241361,4.596669406631895,4.6142,0.0003073217038378675,1.3581015157406195
normal,5,30000,0,-2.15821763021565,4.425428830562275,4.4175,6.286635408526084e-05,0.7841002756996853
normal,5,30000,1,-2.0774041947665784,5.216183451217329,5.214066666666667,4.48077683392414e-06,0.7841002756996853
normal,5,30000,2,-1.9892737619348617,5.189671207092474,5.1824666666666666,5.190540274709985e-05,0.7841002756996853
normal,5,30000,3,-1.7351837507990182,6.77670327742001,6.764766666666667,0.00014248267627683334,0.7841002756996853
normal,5,30000,4,-1.719694968456009,7.077535074246001,7.0666,0.00011957584876554069,0.7841002756996853
normal,5,30000,5,-1.6682520853578005,7.184731448778096,7.178833333333333,3.478776579974447e-05,0.7841002756996853
normal,5,30000,6,-1.6457528505684305,6.972378081024496,6.969233333333333,9.88943804107514e-06,0.7841002756996853
normal,5,30000,7,-1.4841003230359984,6.811976288609268,6.793833333333334,0.00032916682614454187,0.7841002756996853
normal,5,30000,8,-1.4255263118724488,7.832002743812834,7.818233333333334,0.00018959666495296684,0.7841002756996853
normal,5,30000,9,-1.4120222554426667,7.816979953014384,7.803733333333334,0.00017547293297438438,0.7841002756996853
normal,5,30000,10,-1.3443373867802986,6.821335184297698,6.8043,0.00029019750405656343,0.7841002756996853
normal,5,30000,11,-1.1587676816155492,7.190792653697786,7.1797,0.00012304696605899073,0.7841002756996853
normal,5,30000,12,-1.109478859890287,8.176307179992298,8.1782,3.582767581558557e-06,0.7841002756996853
normal,5,30000,13,-1.0929354739207184,8.190198458627918,8.1874,7.831370692169623e-06,0.7841002756996853
normal,5,30000,14,-1.04307082034059,7.301445488523703,7.2964,2.545695444281208e-05,0.7841002756996853
normal,5,30000,15,-0.8625729739743478,7.8856839405210355,7.8766,8.251797538971383e-05,0.7841002756996853
normal,5,30000,16,-0.8376774358536614,8.487119800364919,8.4878,4.626715435642232e-07,0.7841002756996853
normal,5,30000,17,-0.8137922593253948,8.227044807977048,8.2336,4.297054245775992e-05,0.7841002756996853
normal,5,30000,18,-0.7255614606179792,9.066241586352708,9.065433333333333,6.532729433294042e-07,0.7841002756996853
normal,5,30000,19,-0.7200392052504849,9.26220463231849,9.256633333333333,3.103937238200477e-05,0.7841002756996853
normal,5,30000,20,-0.6982195658952473,8.642057587152989,8.629833333333334,0.0001494323814473465,0.7841002756996853
normal,5,30000,21,-0.6497780821947757,7.909552547417395,7.8954,0.00020029459840159252,0.7841002756996853
normal,5,30000,22,-0.5199676209548492,9.036536272938074,9.024833333333333,0.0001369587953921999,0.7841002756996853
normal,5,30000,23,-0.5169623266089206,9.106572117780466,9.0942,0.00015306929837370886,0.7841002756996853
normal,5,30000,24,-0.46966188801128483,9.90036280629877,9.896433333333333,1.5440757786099357e-05,0.7841002756996853
normal,5,30000,25,-0.4629021998235593,10.620106911235496,10.610866666666666,8.538211969177985e-05,0.7841002756996853
normal,5,30000,26,-0.45860913693544203,10.370432096979961,10.3644,3.638619397565715e-05,0.7841002756996853
normal,5,30000,27,-0.43144786735689705,10.088653039656268,10.0951,4.15632976736536e-05,0.7841002756996853
normal,5,30000,28,-0.4227082442899866,10.089425875227633,10.100966666666666,0.00013318986703926954,0.7841002756996853
normal,5,30000,29,-0.39609189573470754,9.438713202554707,9.4569,0.0003307596013160817,0.7841002756996853
normal,5,30000,30,-0.35714776996931574,9.308679900621023,9.311033333333333,5.538645531369913e-06,0.7841002756996853
normal,5,30000,31,-0.32291769329700526,10.102707487737776,10.0983,1.9425948158645755e-05,0.7841002756996853
normal,5,30000,32,-0.31755641026202724,10.110491521562366,10.108366666666667,4.5150083277775265e-06,0.7841002756996853
normal,5,30000,33,-0.28398243659303657,9.523112360644523,9.523666666666667,3.0725516618487315e-07,0.7841002756996853
normal,5,30000,34,-0.2618977695434004,9.288276833312711,9.283466666666667,2.3137703162710454e-05,0.7841002756996853
normal,5,30000,35,-0.2034419511272911,9.969818090052987,9.955066666666667,0.00021760449192247404,0.7841002756996853
normal,5,30000,36,-0.19924597136360533,10.132441133829218,10.115066666666667,0.00030187210918255065,0.7841002756996853
normal,5,30000,37,-0.18248971793349575,9.359906577615194,9.3405,0.0003766152547345117,0.7841002756996853
normal,5,30000,38,-0.1240979943614947,9.081889972815056,9.067366666666667,0.00021092642147983157,0.7841002756996853
normal,5,30000,39,-0.0952320997730874,10.78459966680493,10.761566666666667,0.0005305190953692046,0.7841002756996853
normal,5,30000,40,-0.09485245086254075,10.827996118708846,10.8027,0.0006398936217320434,0.7841002756996853
normal,5,30000,41,-0.08724659534147063,10.531743574437993,10.504633333333333,0.0007349651727528077,0.7841002756996853
normal,5,30000,42,-0.08546929136162557,10.31485858832286,10.284866666666666,0.0008995153646312732,0.7841002756996853
normal,5,30000,43,-0.014940976501891723,8.880332855070568,8.858966666666667,0.00045651400691099016,0.7841002756996853
normal,5,30000,44,0.01757639774537028,9.117433848388021,9.088966666666666,0.0008103804351566662,0.7841002756996853
normal,5,30000,45,0.05703133616334085,9.16286906751031,9.135733333333333,0.0007363480693236245,0.7841002756996853
normal,5,30000,46,0.0881879081166372,9.20156102729575,9.1823,0.000370987172487621,0.7841002756996853
normal,5,30000,47,0.11432501606766024,8.73761007996734,8.717366666666667,0.00040979578206184775,0.7841002756996853
normal,5,30000,48,0.21843657019135584,10.195755618934726,10.182333333333334,0.00018015775076532674,0.7841002756996853
normal,5,30000,49,0.21972922495109107,10.476636071641211,10.4671,9.093666234630775e-05,0.7841002756996853
normal,5,30000,50,0.22386154839470881,9.88706541589048,9.879833333333334,5.230301811336454e-05,0.7841002756996853
normal,5,30000,51,0.24894657782741852,10.725548778575718,10.723566666666667,3.9287676200011785e-06,0.7841002756996853
normal,5,30000,52,0.2495025036353374,10.760869837280886,10.757933333333334,8.623055433989552e-06,0.7841002756996853
normal,5,30000,53,0.26181970374947133,10.329055643305967,10.326766666666666,5.239414055265951e-06,0.7841002756996853
normal,5,30000,54,0.27025124377228327,10.98413511208307,10.981666666666667,6.093222773759928e-06,0.7841002756996853
normal,5,30000,55,0.2731011538081281,11.6735925612407,11.678766666666666,2.6771366959019674e-05,0.7841002756996853
normal,5,30000,56,0.2742363743695338,11.644175802519282,11.6502,3.629095528668946e-05,0.7841002756996853
normal,5,30000,57,0.2763713968724043,10.607891490439577,10.615433333333334,5.687939423410342e-05,0.7841002756996853
normal,5,30000,58,0.33467848836283615,7.903948703894727,7.899666666666667,1.8335842822496317e-05,0.7841002756996853
normal,5,30000,59,0.49079974428790213,9.110978011078469,9.1043,4.459583196415163e-05,0.7841002756996853
normal,5,30000,60,0.492516090310461,9.16896565011828,9.1639,2.5660811120823165e-05,0.7841002756996853
normal,5,30000,61,0.5271783885863003,10.309968733216357,10.312233333333333,5.128413689811439e-06,0.7841002756996853
normal,5,30000,62,0.5278691172105829,10.423434614379183,10.4266,1.0019666128481537e-05,0.7841002756996853
normal,5,30000,63,0.5329540464226404,9.532999197277753,9.536833333333334,1.4700599292702186e-05,0.7841002756996853
normal,5,30000,64,0.5830390302096662,9.501406381076308,9.5078,4.087836294139176e-05,0.7841002756996853
normal,5,30000,65,0.5926732989689915,9.727063183140444,9.727166666666667,1.0708840199505532e-08,0.7841002756996853
normal,5,30000,66,0.6128257349706404,10.00329488977085,10.003933333333332,4.076101824761174e-07,0.7841002756996853
normal,5,30000,67,0.6144046978874591,9.932131887741283,9.933766666666667,2.672502134879287e-06,0.7841002756996853
normal,5,30000,68,0.66720072198512,8.137867776349086,8.133266666666668,2.117021030964785e-05,0.7841002756996853
normal,5,30000,69,0.7836446147596102,8.962302396327452,8.945566666666666,0.0002800846472789035,0.7841002756996853
normal,5,30000,70,0.800350756232619,10.099572471182906,10.0874,0.00014816905469866855,0.7841002756996853
normal,5,30000,71,0.8065935530992275,10.214181427332008,10.201333333333332,0.0001650735193988009,0.7841002756996853
normal,5,30000,72,0.8209454595260667,9.586778425740025,9.574666666666667,0.00014669470785106815,0.7841002756996853
normal,5,30000,73,0.85670015984833,9.29071118656083,9.279666666666667,0.00012198141969256955,0.7841002756996853
normal,5,30000,74,0.8791578166769703,9.288394221193549,9.275233333333333,0.00017320896926919455,0.7841002756996853
normal,5,30000,75,0.9047438391530165,8.680946898211051,8.667666666666667,0.00017636454987244189,0.7841002756996853
normal,5,30000,76,1.0083936743825315,9.550849305256222,9.544766666666666,3.699849221115094e-05,0.7841002756996853
normal,5,30000,77,1.0128654553021474,9.830703177912842,9.826,2.2119882479835686e-05,0.7841002756996853
normal,5,30000,78,1.0282135095319187,9.54247724277207,9.536933333333334,3.0734931864917866e-05,0.7841002756996853
normal,5,30000,79,1.0472635571312308,9.116982452691717,9.112133333333333,2.3513958551860397e-05,0.7841002756996853
normal,5,30000,80,1.1035760662289815,9.302524728310484,9.296766666666667,3.315527389400015e-05,0.7841002756996853
normal,5,30000,81,1.1156831809156604,9.401078246492222,9.403233333333333,4.64439929272734e-06,0.7841002756996853
normal,5,30000,82,1.156180828377647,9.986965987508043,9.998333333333333,0.00012921655111173996,0.7841002756996853
normal,5,30000,83,1.1605636940398656,10.882685228674097,10.891166666666667,7.1934790421809e-05,0.7841002756996853
normal,5,30000,84,1.1613121618595614,10.750950289683791,10.756466666666666,3.043041501719546e-05,0.7841002756996853
normal,5,30000,85,1.1908782121401082,9.720084977521338,9.727133333333333,4.96793196524732e-05,0.7841002756996853
normal,5,30000,86,1.1995231506561403,9.610779456464753,9.617833333333333,4.9757178877093474e-05,0.7841002756996853
normal,5,30000,87,1.2409959967626805,8.838657024323641,8.847233333333334,7.355307622972753e-05,0.7841002756996853
normal,5,30000,88,1.2736803037690112,8.603999856115385,8.6126,7.396247483609314e-05,0.7841002756996853
normal,5,30000,89,1.319779754521413,7.909708633177969,7.9252,0.00023998244601473333,0.7841002756996853
normal,5,30000,90,1.4285806644730956,7.153215142820182,7.1676,0.0002069241160837733,0.7841002756996853
normal,5,30000,91,1.5415451786055006,7.401375920286912,7.4144,0.00016962665237285447,0.7841002756996853
normal,5,30000,92,1.5793824238756728,7.354790202333053,7.362966666666667,6.685456899886125e-05,0.7841002756996853
normal,5,30000,93,1.6730318204152035,6.4091891169560995,6.4212,0.00014426131149425175,0.7841002756996853
normal,5,30000,94,1.9260030161639163,5.863755734731885,5.8716333333333335,6.205655972553705e-05,0.7841002756996853
normal,5,30000,95,2.0372587036619727,5.840913475124253,5.8482,5.3093444764879705e-05,0.7841002756996853
normal,5,30000,96,2.200641158907672,5.2566415777317825,5.264833333333334,6.710485983554489e-05,0.7841002756996853
normal,5,30000,97,2.4338991968877175,5.287426351183053,5.310733333333333,0.0005432154169534725,0.7841002756996853
normal,5,30000,98,2.4767529678902998,5.444962859976103,5.457333333333334,0.00015302861108195003,0.7841002756996853
normal,5,30000,99,2.533429372241361,4.596669406631895,4.6042,5.670983647574565e-05,0.7841002756996853
uniform,0,100,0,0.013235310869540884,5.89483360223657,6.0,0.011059971218535941,13.581015157406195
uniform,0,100,1,0.013578217889658961,5.9398928241550655,6.02,0.006417159621851193,13.581015157406195
uniform,0,100,2,0.02596689266871821,6.143518202620513,6.02,0.015256746378602117,13.581015157406195
uniform,0,100,3,0.03361307590456397,7.311023410840539,7.16,0.022808070621910183,13.581015157406195
uniform,0,100,4,0.033755497377304544,7.302465504286522,7.14,0.026395040083073883,13.581015157406195
uniform,0,100,5,0.05072579595117743,6.630721472850821,6.5,0.01708810346428794,13.581015157406195
uniform,0,100,6,0.06078191559097468,7.765436067942099,7.79,0.0006033867581451642,13.581015157406195
uniform,0,100,7,0.06127129087034777,7.753117993232909,7.76,4.736201714228553e-05,13.581015157406195
uniform,0,100,8,0.07652765103908488,6.853153178538847,6.72,0.01772976895499804,13.581015157406195
uniform,0,100,9,0.09271382048425225,7.777685461920404,7.56,0.047386960331499875,13.581015157406195
uniform,0,100,10,0.09524400822652956,7.847294680797592,7.72,0.016203935759360976,13.581015157406195
uniform,0,100,11,0.10751312154870207,7.174736421297694,7.21,0.0012435199828937378,13.581015157406195
uniform,0,100,12,0.12722125035421994,8.198485927396902,8.13,0.0046903222514136506,13.581015157406195
